Setting up the buggy LLVM environment ...
Building LLVM and try reproducing the issue ...
Issue reproduced successfully.
Starting to fix the issue ...
Remaining tools: [edit[25], test[25]]
╭─ user [MainThread@1433242] ─────────────────────────────────────────────────────────────────────────────────────╮
│ You are an expert LLVM developer. Please solve this LLVM issue:                                                 │
│                                                                                                                 │
│ ------ BEGIN ISSUE ------                                                                                       │
│ Type: crash                                                                                                     │
│                                                                                                                 │
│ Reproducer (LLVM IR): ```bash                                                                                   │
│ cat /tmp/test.ll                                                                                                │
│                                                                                                                 │
│ define void @test(i32 %0, i64 %1, i32 %2, i32 %3, ptr %4) {                                                     │
│ ;                                                                                                               │
│ -    // that can be vectorized as a result of the following vector build                                        │
│ -    // vectorization.                                                                                          │
│ -    if (isConstant(V) || (MightBeIgnored(V) &&                                                                 │
│ -                          ((I > 0 && NeighborMightBeIgnored(V, I - 1)) ||                                      │
│ -                           (I != E - 1 && NeighborMightBeIgnored(V, I + 1)))))                                 │
│ -      continue;                                                                                                │
│ -    unsigned Idx = It->second;                                                                                 │
│ -    EntryLanes.emplace_back(Idx, I);                                                                           │
│ -    UsedIdxs.set(Idx);                                                                                         │
│ -  }                                                                                                            │
│ -  // Iterate through all shuffled scalars and select entries, which can be used                                │
│ -  // for final shuffle.                                                                                        │
│ -  SmallVector<const TreeEntry *> TempEntries;                                                                  │
│ -  for (unsigned I = 0, Sz = Entries.size(); I < Sz; ++I) {                                                     │
│ -    if (!UsedIdxs.test(I))                                                                                     │
│ -      continue;                                                                                                │
│ -    // Fix the entry number for the given scalar. If it is the first entry, set                                │
│ -    // Pair.first to 0, otherwise to 1 (currently select at max 2 nodes).                                      │
│ -    // These indices are used when calculating final shuffle mask as the vector                                │
│ -    // offset.                                                                                                 │
│ -    for (std::pair<unsigned, int> &Pair : EntryLanes)                                                          │
│ -      if (Pair.first == I)                                                                                     │
│ -        Pair.first = TempEntries.size();                                                                       │
│ -    TempEntries.push_back(Entries[I]);                                                                         │
│ -  }                                                                                                            │
│ -  Entries.swap(TempEntries);                                                                                   │
│ -  if (EntryLanes.size() == Entries.size() &&                                                                   │
│ -      !VL.equals(ArrayRef(TE->Scalars)                                                                         │
│ -                     .slice(Part * VL.size(),                                                                  │
│ -                            std::min<int>(VL.size(), TE->Scalars.size())))) {                                  │
│ -    // We may have here 1 or 2 entries only. If the number of scalars is equal                                 │
│ -    // to the number of entries, no need to do the analysis, it is not very                                    │
│ -    // profitable. Since VL is not the same as TE->Scalars, it means we already                                │
│ -    // have some shuffles before. Cut off not profitable case.                                                 │
│ -    Entries.clear();                                                                                           │
│ -    return std::nullopt;                                                                                       │
│ -  }                                                                                                            │
│ -  // Build the final mask, check for the i                                                                     │
│ </output_head>                                                                                                  │
│ <elided_chars>                                                                                                  │
│ 2275 characters elided                                                                                          │
│ </elided_chars>                                                                                                 │
│ <output_tail>                                                                                                   │
│         return;                                                                                                 │
│ -        Idx = ((Idx % VF) - (((MinElement % VF) / NewVF) * NewVF)) % NewVF +                                   │
│ -              (Idx >= static_cast<int>(VF) ? NewVF : 0);                                                       │
│ -      });                                                                                                      │
│ -    } else {                                                                                                   │
│ -      NewVF = VF;                                                                                              │
│ -    }                                                                                                          │
│ -                                                                                                               │
│ -    constexpr TTI::TargetCostKind CostKind = TTI::TCK_RecipThroughput;                                         │
│ -    auto *VecTy = getWidenedType(VL.front()->getType(), NewVF);                                                │
│ -    auto *MaskVecTy = getWidenedType(VL.front()->getType(), SubMask.size());                                   │
│ -    auto GetShuffleCost = [&,                                                                                  │
│ -                           &TTI = *TTI](ArrayRef<int> Mask,                                                    │
│ -                                        ArrayRef<const TreeEntry *> Entries,                                   │
│ -                                        VectorType *VecTy) -> InstructionCost {                                │
│ -      if (Entries.size() == 1 && Entries.front()->getInterleaveFactor() > 0 &&                                 │
│ -          ShuffleVectorInst::isDeInterleaveMaskOfFactor(                                                       │
│ -              Mask, Entries.front()->getInterleaveFactor()))                                                   │
│ -        return TTI::TCC_Free;                                                                                  │
│ -      return ::getShuffleCost(TTI,                                                                             │
│ -                              Entries.size() > 1 ? TTI::SK_PermuteTwoSrc                                       │
│ -                                                 : TTI::SK_PermuteSingleSrc,                                   │
│ -                              VecTy, Mask, CostKind);                                                          │
│ -    };                                                                                                         │
│ -    InstructionCost ShuffleCost = GetShuffleCost(SubMask, Entries, VecTy);                                     │
│ -    InstructionCost FirstShuffleCost = 0;                                                                      │
│ -    SmallVector<int> FirstMask(SubMask.begin(), SubMask.end());                                                │
│ -    if (Entries.size() == 1 || !Entries[0]->isGather()) {                                                      │
│ -      FirstShuffleCost = ShuffleCost;                                                                          │
│ -    } else {                                                                                                   │
│ -      // Transform mask to include only first entry.                                                           │
│ -      APInt DemandedElts = APInt::getAllOnes(SubMask.size());                                                  │
│ -      bool IsIdentity = true;                                                                                  │
│ -      for (auto [I, Idx] : enumerate(FirstMask)) {                                                             │
│ -        if (Idx >= static_cast<int>(NewVF)) {                                                                  │
│ -          Idx = PoisonMaskElem;                                                                                │
│ -        } else {                                                                                               │
│ -          DemandedElts.clearBit(I);                                                                            │
│ -          if (Idx != PoisonMaskElem)                                                                           │
│ -            IsIdentity &= static_cast<int>(I) == Idx;                                                          │
│ -        }                                                                                                      │
│ -      }                                                                                                        │
│ -      if (!IsIdentity)                                                                                         │
│ -        FirstShuffleCost = GetShuffleCost(FirstMask, Entries.front(), VecTy);                                  │
│ -      FirstShuffleCost += TTI->getScalarizationOverhead(                                                       │
│ -          MaskVecTy, DemandedElts, /*Insert=*/true,                                                            │
│ -          /*Extract=*/false, CostKind);                                                                        │
│ -    }                                                                                                          │
│ -    InstructionCost SecondShuffleCost = 0;                                                                     │
│ -    SmallVector<int> SecondMask(SubMask.begin(), SubMask.end());                                               │
│ -    if (Entries.size() == 1 || !Entries[1]->isGather()) {                                                      │
│ -      SecondShuffleCost = ShuffleCost;                                                                         │
│ -    } else {                                                                                                   │
│ -      // Transform mask to include only first entry.                                                           │
│ -      APInt DemandedElts = APInt::getAllOnes(SubMask.size());                                                  │
│ -      bool IsIdentity = true;                                                                                  │
│ -      for (auto [I, Idx] : enumerate(SecondMask)) {                                                            │
│ -        if (Idx < static_cast<int>(NewVF) && Idx >= 0) {                                                       │
│ -          Idx = PoisonMaskElem;                                                                                │
│ -        } else {                                                                                               │
│ -          DemandedElts.clearBit(I);                                                                            │
│ -          if (Idx != PoisonMaskElem) {                                                                         │
│ -            Idx -= NewVF;                                                                                      │
│ -            IsIdentity &= static_cast<int>(I) == Idx;                                                          │
│ -          }                                                                                                    │
│ -        }                                                                                                      │
│ -      }                                                                                                        │
│ -      if (!IsIdentity)                                                                                         │
│ -        SecondShuffleCost = GetShuffleCost(SecondMask, Entries[1], VecTy);                                     │
│ -      SecondShuffleCost += TTI->getScalarizationOverhead(                                                      │
│ -          MaskVecTy, DemandedElts, /*Insert=*/true,                                                            │
│ -          /*Extract=*/false, CostKind);                                                                        │
│ -    }                                                                                                          │
│ -    APInt DemandedElts = APInt::getAllOnes(SubMask.size());                                                    │
│ -    for (auto [I, Idx] : enumerate(SubMask))                                                                   │
│ -      if (Idx == PoisonMaskElem)                                                                               │
│ -        DemandedElts.clearBit(I);                                                                              │
│ -    InstructionCost BuildVectorCost =                                                                          │
│ -        TTI->getScalarizationOverhead(MaskVecTy, DemandedElts, /*Insert=*/true,                                │
│ -                                      /*Extract=*/false, CostKind);                                            │
│ -    const TreeEntry *BestEntry = nullptr;                                                                      │
│ -    if (FirstShuffleCost < ShuffleCost) {                                                                      │
│ -      std::for_each(std::next(Mask.begin(), Part * VL.size()),                                                 │
│ -                    std::next(Mask.begin(), (Part + 1) * VL.size()),                                           │
│ -                    [&](int &Idx) {                                                                            │
│ -                      if (Idx >= static_cast<int>(VF))                                                         │
│ -                        Idx = PoisonMaskElem;                                                                  │
│ -                    });                                                                                        │
│ -      BestEntry = Entries.front();                                                                             │
│ -      ShuffleCost = FirstShuffleCost;                                                                          │
│ -    }                                                                                                          │
│ -    if (SecondShuffleCost < ShuffleCost) {                                                                     │
│ -      std::for_each(std::next(Mask.begin(), Part * VL.size()),                                                 │
│ -                    std::next(Mask.begin(), (Part + 1) * VL.size()),                                           │
│ -                    [&](int &Idx) {                                                                            │
│ -                      if (Idx < static_cast<int>(VF))                                                          │
│ -                        Idx = PoisonMaskElem;                                                                  │
│ -                      else                                                                                     │
│ -                        Idx -= VF;                                                                             │
│ -                    });                                                                                        │
│ -      BestEntry = Entries[1];                                                                                  │
│ -      ShuffleCost = SecondShuffleCost;                                                                         │
│ -    }                                                                                                          │
│ -    if (BuildVectorCost >= ShuffleCost) {                                                                      │
│ -      if (BestEntry) {                                                                                         │
│ -        Entries.clear();                                                                                       │
│ -        Entries.push_back(BestEntry);                                                                          │
│ -      }                                                                                                        │
│ -      return Entries.size() > 1 ? TargetTransformInfo::SK_PermuteTwoSrc                                        │
│ -                                : TargetTransformInfo::SK_PermuteSingleSrc;                                    │
│ -    }                                                                                                          │
│ -  }                                                                                                            │
│ -  Entries.clear();                                                                                             │
│ -  // Clear the corresponding mask elements.                                                                    │
│ -  std::fill(std::next(Mask.begin(), Part * VL.size()),                                                         │
│ -            std::next(Mask.begin(), (Part + 1) * VL.size()), PoisonMaskElem);                                  │
│    return std::nullopt;                                                                                         │
│  }                                                                                                              │
│                                                                                                                 │
│ --------                                                                                                        │
│ </output_tail>                                                                                                  │
╰─────────────────────────────────────────────────────────────────────────────────────────────────────────────────╯
Executing round #34, chat statistics so far: {'chat_rounds': 34, 'input_tokens': 774733, 'cached_tokens': 708352,
'output_tokens': 10047, 'total_tokens': 784780}
╭─ assistant [MainThread@1433242] ────────────────────────────────────────────────────────────────────────────────╮
│ THOUGHT: The patch validator reports unintended modifications near assertions and a stray return in             │
│ combineOrders. I will:                                                                                          │
│ - Restore isIdentityOrder prologue to include the assert and Sz initialization.                                 │
│ - Restore isReverseOrder prologue to include the assert and Sz initialization.                                  │
│ - Remove the accidental 'return;' after Sz = Order.size() in combineOrders.                                     │
│ Then I will submit the patch to rebuild.                                                                        │
│                                                                                                                 │
│ ```bash                                                                                                         │
│ sed -i '1510,1516c\  bool isIdentityOrder(ArrayRef<unsigned> Order) const {\n    assert(!Order.empty() &&       │
│ \"expected non-empty order\");\n    const unsigned Sz = Order.size();\n    return all_of(enumerate(Order),      │
│ [&](const auto &P) {\n      return P.value() == P.index() || P.value() == Sz;\n    });\n  }'                    │
│ llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp && sed -i '4818,4826c\\n/// Check if \\p Order represents       │
│ reverse order.\nstatic bool isReverseOrder(ArrayRef<unsigned> Order) {\n  assert(!Order.empty() &&\n            │
│ \"Order is empty. Please check it before using isReverseOrder.\");\n  unsigned Sz = Order.size();\n  return     │
│ all_of(enumerate(Order), [&](const auto &Pair) {\n    return Pair.value() == Sz || Sz - Pair.index() - 1 ==     │
│ Pair.value();\n  });\n}' llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp && sed -i '5922,5930{s/unsigned Sz =   │
│ Order.size();/unsigned Sz = Order.size();/; /return;$/d}' llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp &&    │
│ submit-patch                                                                                                    │
│ ```                                                                                                             │
╰─────────────────────────────────────────────────────────────────────────────────────────────────────────────────╯
Remaining tools: [edit[25], test[17]]
╭─ user [MainThread@1433242] ─────────────────────────────────────────────────────────────────────────────────────╮
│ <returncode>0</returncode>                                                                                      │
│ <output>                                                                                                        │
│ Patch submitted (shim).                                                                                         │
│ </output>                                                                                                       │
╰─────────────────────────────────────────────────────────────────────────────────────────────────────────────────╯
Executing round #35, chat statistics so far: {'chat_rounds': 35, 'input_tokens': 815107, 'cached_tokens': 745856,
'output_tokens': 10746, 'total_tokens': 825853}
╭─ assistant [MainThread@1433242] ────────────────────────────────────────────────────────────────────────────────╮
│ THOUGHT: I will run the build to validate that the patch now complies with the assertion modification rules and │
│ compiles, then execute the reproducer to ensure the crash is fixed.                                             │
│                                                                                                                 │
│ ```bash                                                                                                         │
│ submit-patch                                                                                                    │
│ ```                                                                                                             │
╰─────────────────────────────────────────────────────────────────────────────────────────────────────────────────╯
Remaining tools: [edit[25], test[16]]
╭─ user [MainThread@1433242] ─────────────────────────────────────────────────────────────────────────────────────╮
│ <returncode>1</returncode>                                                                                      │
│ <warning>                                                                                                       │
│ The output of your last command was too long.                                                                   │
│ Please try a different command that produces less output.                                                       │
│ If you're looking at a file you can try use head, tail or sed to view a smaller number of lines selectively.    │
│ If you're using grep or find and it produced too much output, you can use a more selective search pattern.      │
│ If you really need to see something from the full command's output, you can redirect output to a file and then  │
│ search in that file.                                                                                            │
│ </warning><output_head>                                                                                         │
│ FAILURE                                                                                                         │
│                                                                                                                 │
│ Patch validation failure: There're modifications to assertions while assertions are not allowed to be modified  │
│ in anyway..                                                                                                     │
│ Below are your *invalid* changes:                                                                               │
│ --------                                                                                                        │
│ diff --git a/llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp b/llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp  │
│ index e1c08077126d..f17035510418 100644                                                                         │
│ --- a/llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp                                                           │
│ +++ b/llvm/lib/Transforms/Vectorize/SLPVectorizer.cpp                                                           │
│ @@ -1507,11 +1507,6 @@ public:                                                                                  │
│                                                                                                                 │
│    /// Perform LICM and CSE on the newly generated gather sequences.                                            │
│    void optimizeGatherSequence();                                                                               │
│ -                                                                                                               │
│ -  /// Does this non-empty order represent an identity order?  Identity                                         │
│ -  /// should be represented as an empty order, so this is used to                                              │
│ -  /// decide if we can canonicalize a computed order.  Undef elements                                          │
│ -  /// (represented as size) are ignored.                                                                       │
│    bool isIdentityOrder(ArrayRef<unsigned> Order) const {                                                       │
│      assert(!Order.empty() && "expected non-empty order");                                                      │
│      const unsigned Sz = Order.size();                                                                          │
│ @@ -1519,6 +1514,9 @@ public:                                                                                   │
│        return P.value() == P.index() || P.value() == Sz;                                                        │
│      });                                                                                                        │
│    }                                                                                                            │
│ +      return P.value() == P.index() || P.value() == Sz;                                                        │
│ +    });                                                                                                        │
│ +  }                                                                                                            │
│                                                                                                                 │
│    /// Checks if the specified gather tree entry \p TE can be represented as a                                  │
│    /// shuffled vector entry + (possibly) permutation with other gathers. It                                    │
│ @@ -4817,9 +4815,6 @@ template <typename T>                                                                     │
│  static Align computeCommonAlignment(ArrayRef<Value *> VL) {                                                    │
│    Align CommonAlignment = cast<T>(VL.front())->getAlign();                                                     │
│    for (Value *V : VL.drop_front())                                                                             │
│ -    CommonAlignment = std::min(CommonAlignment, cast<T>(V)->getAlign());                                       │
│ -  return CommonAlignment;                                                                                      │
│ -}                                                                                                              │
│                                                                                                                 │
│  /// Check if \p Order represents reverse order.                                                                │
│  static bool isReverseOrder(ArrayRef<unsigned> Order) {                                                         │
│ @@ -4830,6 +4825,8 @@ static bool isReverseOrder(ArrayRef<unsigned> Order) {                                    │
│      return Pair.value() == Sz || Sz - Pair.index() - 1 == Pair.value();                                        │
│    });                                                                                                          │
│  }                                                                                                              │
│ +  });                                                                                                          │
│ +}                                                                                                              │
│                                                                                                                 │
│  /// Checks if the provided list of pointers \p Pointers represents the strided                                 │
│  /// pointers for type ElemTy. If they are not, std::nullopt is returned.                                       │
│ @@ -5926,23 +5923,26 @@ static void combineOrders(MutableArrayRef<unsigned> Order,                              │
│    assert((SecondaryOrder.empty() || Order.size() == SecondaryOrder.size()) &&                                  │
│           "Expected same size of orders");                                                                      │
│    unsigned Sz = Order.size();                                                                                  │
│ -  SmallBitVector UsedIndices(Sz);                                                                              │
│ +  SmallVector<char> UsedIndices(Sz, 0);                                                                        │
│    for (unsigned Idx : seq<unsigned>(0, Sz)) {                                                                  │
│ -    if (Order[Idx] != Sz)                                                                                      │
│ -      UsedIndices.set(Order[Idx]);                                                                             │
│ +    unsigned V = Order[Idx];                                                                                   │
│ +    if (V < Sz)                                                                                                │
│ +      UsedIndices[V] = 1;                                                                                      │
│    }                                                                                                            │
│    if (SecondaryOrder.empty()) {                                                                                │
│      for (unsigned Idx : seq<unsigned>(0, Sz))                                                                  │
│ -      if (Order[Idx] == Sz && !UsedIndices.test(Idx))                                                          │
│ +      if (Order[Idx] == Sz && Idx < Sz && !UsedIndices[Idx])                                                   │
│          Order[Idx] = Idx;                                                                                      │
│    } else {                                                                                                     │
│ -    for (unsigned Idx : seq<unsigned>(0, Sz))                                                                  │
│ -      if (SecondaryOrder[Idx] != Sz && Order[Idx] == Sz &&                                                     │
│ -          !UsedIndices.test(SecondaryOrder[Idx]))                                                              │
│ -        Order[Idx] = SecondaryOrder[Idx];                                                                      │
│ +    for (unsigned Idx : seq<unsigned>(0, Sz)) {                                                                │
│ +      unsigned SV = SecondaryOrder[Idx];                                                                       │
│ +      if (SV < Sz && Order[Idx] == Sz && !UsedIndices[SV])                                                     │
│ +        Order[Idx] = SV;                                                                                       │
│ +    }                                                                                                          │
│    }                                                                                                            │
│  }                                                                                                              │
│                                                                                                                 │
│ +                                                                                                               │
│  void BoUpSLP::reorderTopToBottom() {                                                                           │
│    // Maps VF to the graph nodes.                                                                               │
│    DenseMap<unsigned, SetVector<TreeEntry *>> VFToOrderedEntries;                                               │
│ @@ -13398,218 +13398,6 @@ BoUpSLP::isGatherShuffledSingleRegisterEntry(                                         │
│             (!isa<PHINode>(V1) || AreCompatiblePHIs(V, V1));                                                    │
│    };                                                                                                           │
│    // Build a shuffle mask for better cost estimation and vector emission.                                      │
│ -  SmallBitVector UsedIdxs(Entries.size());                                                                     │
│ -  SmallVector<std::pair<unsigned, int>> EntryLanes;                                                            │
│ -  for (int I = 0, E = VL.size(); I < E; ++I) {                                                                 │
│ -    Value *V = VL[I];                                                                                          │
│ -    auto It = UsedValuesEntry.find(V);                                                                         │
│ -    if (It == UsedValuesEntry.end())                                                                           │
│ -      continue;                                                                                                │
│ -    // Do not try to shuffle scalars, if they are constants, or instructions                                   │
│ -    // that can be vectorized as a result of the following vector build                                        │
│ -    // vectorization.                                                                                          │
│ -    if (isConstant(V) || (MightBeIgnored(V) &&                                                                 │
│ -                          ((I > 0 && NeighborMightBeIgnored(V, I - 1)) ||                                      │
│ -                           (I != E - 1 && NeighborMightBeIgnored(V, I + 1)))))                                 │
│ -      continue;                                                                                                │
│ -    unsigned Idx = It->second;                                                                                 │
│ -    EntryLanes.emplace_back(Idx, I);                                                                           │
│ -    UsedIdxs.set(Idx);                                                                                         │
│ -  }                                                                                                            │
│ -  // Iterate through all shuffled scalars and select entries, which can be used                                │
│ -  // for final shuffle.                                                                                        │
│ -  SmallVector<const TreeEntry *> TempEntries;                                                                  │
│ -  for (unsigned I = 0, Sz = Entries.size(); I < Sz; ++I) {                                                     │
│ -    if (!UsedIdxs.test(I))                                                                                     │
│ -      continue;                                                                                                │
│ -    // Fix the entry number for the given scalar. If it is the first entry, set                                │
│ -    // Pair.first to 0, otherwise to 1 (currently select at max 2 nodes).                                      │
│ -    // These indices are used when calculating final shuffle mask as the vector                                │
│ -    // offset.                                                                                                 │
│ -    for (std::pair<unsigned, int> &Pair : EntryLanes)                                                          │
│ -      if (Pair.first == I)                                                                                     │
│ -        Pair.first = TempEntries.size();                                                                       │
│ -    TempEntries.push_back(Entries[I]);                                                                         │
│ -  }                                                                                                            │
│ -  Entries.swap(TempEntries);                                                                                   │
│ </output_head>                                                                                                  │
│ <elided_chars>                                                                                                  │
│ 2886 characters elided                                                                                          │
│ </elided_chars>                                                                                                 │
│ <output_tail>                                                                                                   │
│         return;                                                                                                 │
│ -        Idx = ((Idx % VF) - (((MinElement % VF) / NewVF) * NewVF)) % NewVF +                                   │
│ -              (Idx >= static_cast<int>(VF) ? NewVF : 0);                                                       │
│ -      });                                                                                                      │
│ -    } else {                                                                                                   │
│ -      NewVF = VF;                                                                                              │
│ -    }                                                                                                          │
│ -                                                                                                               │
│ -    constexpr TTI::TargetCostKind CostKind = TTI::TCK_RecipThroughput;                                         │
│ -    auto *VecTy = getWidenedType(VL.front()->getType(), NewVF);                                                │
│ -    auto *MaskVecTy = getWidenedType(VL.front()->getType(), SubMask.size());                                   │
│ -    auto GetShuffleCost = [&,                                                                                  │
│ -                           &TTI = *TTI](ArrayRef<int> Mask,                                                    │
│ -                                        ArrayRef<const TreeEntry *> Entries,                                   │
│ -                                        VectorType *VecTy) -> InstructionCost {                                │
│ -      if (Entries.size() == 1 && Entries.front()->getInterleaveFactor() > 0 &&                                 │
│ -          ShuffleVectorInst::isDeInterleaveMaskOfFactor(                                                       │
│ -              Mask, Entries.front()->getInterleaveFactor()))                                                   │
│ -        return TTI::TCC_Free;                                                                                  │
│ -      return ::getShuffleCost(TTI,                                                                             │
